MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,HasPool,HasFire,HasAC,HasFence,HasGarage,AmenitiesCount,Garage Yr Blt_was_missing,Garage Area_was_missing,Garage Cars_was_missing,BsmtFin SF 1_was_missing,BsmtFin SF 2_was_missing,Bsmt Unf SF_was_missing,Total Bsmt SF_was_missing,Bsmt Full Bath_was_missing,Bsmt Half Bath_was_missing,Pool Area_was_missing,Mas Vnr Area_was_missing
20,RL,112.0,10859,NoAlley,3.0,Lvl,Corner,2.0,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,VinylSd,None,0.0,2.0,2.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1097.0,1097.0,4.0,Y,4.0,1097,0,0,1097,0.0,0.0,1,1,3,1,2.0,6,Typ,0,0.0,Attchd,1995.0,1.0,2.0,672.0,3.0,2.0,392,64,0,0,0,0,NoFence,0,6,2009,WD,Normal,145000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
60,RL,107.0,13641,NoAlley,3.0,Lvl,Inside,2.0,NridgHt,Norm,1Fam,2Story,9,5,2007,2007,Hip,CemntBd,CmentBd,BrkFace,456.0,4.0,2.0,PConc,5.0,3.0,4.0,6.0,1304.0,1.0,0.0,630.0,1934.0,4.0,Y,4.0,1943,713,0,2656,1.0,0.0,2,1,3,1,4.0,8,Typ,1,4.0,Attchd,2007.0,2.0,3.0,1040.0,3.0,2.0,268,58,0,0,0,0,NoFence,0,12,2007,New,Partial,492000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
60,RL,133.0,11003,NoAlley,1.0,Lvl,Inside,2.0,CollgCr,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,3.0,2.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1308.0,1308.0,4.0,Y,4.0,1308,568,0,1876,0.0,0.0,2,1,3,1,3.0,7,Typ,0,0.0,BuiltIn,2005.0,2.0,3.0,848.0,3.0,2.0,0,40,0,0,0,0,NoFence,0,7,2006,New,Partial,229800,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,70.0,8685,NoAlley,2.0,Lvl,CulDSac,2.0,CollgCr,Norm,1Fam,1Story,7,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,2.0,2.0,PConc,4.0,3.0,2.0,6.0,846.0,1.0,0.0,579.0,1425.0,4.0,Y,4.0,1425,0,0,1425,1.0,0.0,2,0,3,1,2.0,5,Typ,0,0.0,Attchd,1998.0,2.0,2.0,591.0,3.0,2.0,0,130,0,0,0,0,NoFence,0,5,2006,WD,Normal,193000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,70.0,8176,NoAlley,3.0,Lvl,Inside,2.0,NAmes,Norm,1Fam,1Story,5,6,1958,1992,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,846.0,1.0,0.0,210.0,1056.0,1.0,Y,4.0,1056,0,0,1056,1.0,0.0,1,0,3,1,2.0,6,Typ,0,0.0,Attchd,1958.0,2.0,1.0,308.0,3.0,2.0,0,0,0,0,0,0,NoFence,0,8,2007,WD,Normal,139000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,80.0,8480,NoAlley,3.0,Lvl,Corner,2.0,Sawyer,Norm,1Fam,1Story,5,6,1963,1963,Hip,HdBoard,HdBoard,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,6.0,630.0,1.0,0.0,340.0,970.0,2.0,Y,4.0,970,0,0,970,1.0,0.0,1,0,2,1,2.0,5,Typ,0,0.0,Detchd,1996.0,1.0,2.0,624.0,3.0,2.0,0,24,0,0,192,0,NoFence,0,7,2007,WD,Normal,132500,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,76.0,9120,NoAlley,3.0,Lvl,Inside,2.0,NAmes,Norm,1Fam,1Story,6,6,1958,1958,Hip,MetalSd,MetalSd,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,662.0,1.0,0.0,599.0,1261.0,4.0,Y,4.0,1261,0,0,1261,1.0,0.0,1,0,3,1,2.0,6,Typ,1,3.0,Attchd,1958.0,2.0,2.0,433.0,3.0,2.0,0,0,0,0,288,0,NoFence,1400,11,2008,WD,Normal,163000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
90,RL,74.0,9662,NoAlley,2.0,Lvl,Inside,2.0,Sawyer,Norm,Duplex,1Story,5,4,1977,1977,Gable,Plywood,Plywood,None,0.0,2.0,2.0,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1967.0,1967.0,2.0,Y,4.0,1967,0,0,1967,0.0,0.0,2,0,6,2,2.0,10,Typ,0,0.0,Attchd,1977.0,3.0,2.0,580.0,3.0,2.0,170,0,0,0,0,0,NoFence,0,8,2006,WD,Normal,156500,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,75.0,11957,NoAlley,2.0,Lvl,Inside,2.0,Somerst,RRAn,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,53.0,3.0,2.0,PConc,4.0,3.0,1.0,6.0,24.0,1.0,0.0,1550.0,1574.0,4.0,Y,4.0,1574,0,0,1574,0.0,0.0,2,0,3,1,3.0,7,Typ,1,4.0,Attchd,2006.0,2.0,3.0,824.0,3.0,2.0,144,104,0,0,0,0,NoFence,0,7,2008,WD,Normal,232000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
160,FV,40.0,3951,Pave,3.0,Lvl,Corner,2.0,Somerst,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,VinylSd,VinylSd,Stone,76.0,3.0,2.0,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,612.0,612.0,4.0,Y,4.0,612,612,0,1224,0.0,0.0,2,1,2,1,3.0,4,Typ,0,0.0,Detchd,2009.0,2.0,2.0,528.0,3.0,2.0,0,234,0,0,0,0,NoFence,0,6,2009,New,Partial,164500,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
60,RL,88.0,11762,NoAlley,3.0,Lvl,Inside,2.0,NoRidge,Norm,1Fam,2Story,8,5,1992,1993,Gable,VinylSd,VinylSd,BrkFace,309.0,3.0,2.0,PConc,5.0,3.0,1.0,6.0,335.0,1.0,0.0,770.0,1105.0,4.0,Y,4.0,1105,1097,0,2202,1.0,0.0,2,1,4,1,3.0,9,Typ,1,3.0,Attchd,1992.0,2.0,2.0,517.0,3.0,2.0,0,65,0,0,144,0,NoFence,0,9,2007,WD,Normal,263000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
60,RL,89.0,11645,NoAlley,2.0,Lvl,Corner,2.0,CollgCr,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,3.0,2.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,860.0,860.0,4.0,Y,4.0,860,860,0,1720,0.0,0.0,2,1,3,1,3.0,7,Typ,0,0.0,Attchd,2004.0,2.0,2.0,565.0,3.0,2.0,0,70,0,0,0,0,NoFence,0,8,2006,WD,Normal,196500,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
50,RM,50.0,5000,NoAlley,3.0,Lvl,Corner,2.0,BrkSide,Feedr,1Fam,1.5Fin,6,7,1947,1950,Gable,CemntBd,CmentBd,None,0.0,2.0,3.0,CBlock,3.0,3.0,1.0,5.0,399.0,1.0,0.0,605.0,1004.0,4.0,Y,4.0,1004,660,0,1664,0.0,0.0,2,0,3,1,2.0,7,Typ,2,4.0,Detchd,1950.0,1.0,2.0,420.0,3.0,2.0,0,24,36,0,0,0,NoFence,0,10,2006,WD,Normal,159000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,80.0,12000,NoAlley,3.0,Lvl,Inside,2.0,Veenker,Norm,1Fam,1Story,7,6,1980,1980,Hip,VinylSd,MetalSd,BrkFace,600.0,3.0,2.0,CBlock,4.0,3.0,1.0,6.0,1732.0,1.0,0.0,270.0,2002.0,4.0,Y,4.0,2362,0,0,2362,1.0,0.0,2,1,3,1,3.0,8,Typ,1,3.0,Attchd,1980.0,2.0,2.0,546.0,4.0,2.0,180,16,0,0,0,0,NoFence,0,3,2007,WD,Normal,255000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
45,RM,40.0,5680,Grvl,3.0,Lvl,Inside,2.0,OldTown,Norm,1Fam,1.5Fin,5,4,1901,1950,Gable,AsbShng,AsbShng,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,592.0,592.0,2.0,N,3.0,933,240,0,1173,0.0,0.0,2,0,3,1,2.0,7,Typ,0,0.0,Detchd,1920.0,1.0,1.0,240.0,3.0,2.0,0,25,77,0,0,0,MnPrv,0,9,2007,WD,AdjLand,113000,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
160,FV,30.0,3182,Pave,3.0,Lvl,Inside,2.0,Somerst,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,MetalSd,MetalSd,None,0.0,3.0,2.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,600.0,600.0,4.0,Y,4.0,600,600,0,1200,0.0,0.0,2,1,2,1,3.0,4,Typ,0,0.0,Detchd,2004.0,2.0,2.0,480.0,3.0,2.0,0,172,0,0,0,0,NoFence,0,6,2010,WD,Normal,151000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
120,RL,63.0,8849,NoAlley,2.0,Lvl,Inside,2.0,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,616.0,4.0,2.0,PConc,5.0,3.0,1.0,6.0,28.0,1.0,0.0,1656.0,1684.0,4.0,Y,4.0,1684,0,0,1684,0.0,0.0,2,0,2,1,4.0,6,Typ,1,5.0,Attchd,2005.0,2.0,2.0,564.0,3.0,2.0,495,72,0,0,0,0,NoFence,0,7,2008,WD,Normal,266000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
60,RL,80.0,13774,NoAlley,2.0,Lvl,Inside,2.0,NWAmes,Norm,1Fam,2Story,7,7,1977,1992,Hip,HdBoard,HdBoard,BrkFace,283.0,2.0,3.0,PConc,4.0,3.0,1.0,6.0,432.0,1.0,0.0,476.0,908.0,4.0,Y,4.0,1316,972,0,2288,0.0,0.0,1,2,4,1,3.0,8,Typ,2,3.0,Attchd,1977.0,2.0,2.0,520.0,3.0,2.0,321,72,0,0,156,0,NoFence,0,11,2009,WD,Normal,230000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
50,RL,51.0,6171,NoAlley,3.0,Lvl,Inside,2.0,SWISU,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,WdShing,Wd Shng,None,0.0,2.0,2.0,BrkTil,3.0,3.0,1.0,4.0,264.0,1.0,0.0,712.0,976.0,4.0,Y,4.0,1160,448,0,1608,0.0,0.0,2,1,3,1,3.0,7,Typ,1,4.0,Detchd,1925.0,1.0,1.0,216.0,2.0,2.0,147,16,0,0,0,0,MnPrv,0,10,2009,WD,Normal,137450,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
60,RL,107.0,12852,NoAlley,2.0,HLS,Corner,2.0,Timber,Norm,1Fam,2Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,3.0,2.0,PConc,4.0,3.0,3.0,6.0,770.0,1.0,0.0,150.0,920.0,4.0,Y,4.0,920,860,0,1780,1.0,0.0,2,1,3,1,3.0,6,Typ,1,4.0,Attchd,2007.0,3.0,2.0,612.0,3.0,2.0,0,192,0,0,0,0,NoFence,0,1,2008,New,Partial,264966,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
30,RM,50.0,6000,NoAlley,3.0,Lvl,Inside,2.0,OldTown,Norm,1Fam,1Story,4,4,1920,1950,Hip,MetalSd,MetalSd,None,0.0,2.0,2.0,PConc,3.0,3.0,1.0,5.0,250.0,1.0,0.0,710.0,960.0,3.0,Y,3.0,960,0,0,960,0.0,0.0,1,0,2,1,1.0,5,Typ,0,0.0,Detchd,1997.0,1.0,1.0,308.0,3.0,2.0,0,0,168,0,0,0,NoFence,0,7,2007,WD,Normal,108500,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
120,RL,55.0,7301,NoAlley,2.0,Lvl,Inside,2.0,NridgHt,Norm,TwnhsE,1Story,7,6,2007,2008,Gable,VinylSd,VinylSd,Stone,176.0,3.0,2.0,PConc,4.0,3.0,1.0,6.0,876.0,1.0,0.0,474.0,1350.0,4.0,Y,4.0,1358,0,0,1358,1.0,0.0,2,0,2,1,3.0,6,Typ,1,4.0,Attchd,2008.0,2.0,2.0,484.0,3.0,2.0,192,26,0,0,0,0,NoFence,0,11,2008,New,Partial,217300,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,74.0,8246,NoAlley,2.0,Lvl,Inside,2.0,Sawyer,Norm,1Fam,1Story,5,8,1968,2001,Gable,Plywood,Plywood,None,0.0,2.0,3.0,CBlock,3.0,3.0,2.0,3.0,188.0,5.0,668.0,204.0,1060.0,4.0,Y,4.0,1060,0,0,1060,1.0,0.0,1,0,3,1,3.0,6,Typ,1,3.0,Attchd,1968.0,1.0,1.0,270.0,3.0,2.0,406,90,0,0,0,0,MnPrv,0,5,2010,WD,Normal,154000,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
160,RL,24.0,2364,NoAlley,3.0,Lvl,Inside,2.0,NPkVill,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,Plywood,Brk Cmn,None,0.0,3.0,2.0,CBlock,4.0,3.0,1.0,5.0,279.0,1.0,0.0,576.0,855.0,2.0,Y,4.0,855,601,0,1456,0.0,0.0,2,1,3,1,2.0,6,Typ,1,3.0,Attchd,1978.0,3.0,2.0,440.0,3.0,2.0,147,0,0,0,0,0,NoFence,0,4,2009,WD,Normal,138000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
70,RL,70.0,7500,NoAlley,2.0,Bnk,Inside,2.0,Crawfor,Norm,1Fam,2Story,6,7,1942,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,547.0,1.0,0.0,224.0,771.0,1.0,Y,4.0,753,741,0,1494,0.0,0.0,1,0,3,1,3.0,7,Typ,2,4.0,Attchd,1942.0,1.0,1.0,213.0,3.0,1.0,0,0,0,0,224,0,NoFence,0,11,2009,WD,Normal,177500,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
60,RL,110.0,14257,NoAlley,3.0,Lvl,Inside,2.0,NridgHt,PosN,1Fam,2Story,9,5,2007,2007,Hip,VinylSd,VinylSd,Stone,726.0,4.0,2.0,PConc,5.0,3.0,1.0,6.0,1360.0,1.0,0.0,416.0,1776.0,4.0,Y,4.0,1794,978,0,2772,1.0,0.0,3,1,4,1,4.0,10,Typ,3,4.0,BuiltIn,2007.0,3.0,3.0,754.0,3.0,2.0,135,64,0,0,0,0,NoFence,0,6,2009,WD,Normal,462000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,70.0,8810,NoAlley,3.0,Lvl,Inside,2.0,CollgCr,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1000.0,1.0,0.0,390.0,1390.0,4.0,Y,4.0,1390,0,0,1390,1.0,0.0,2,0,3,1,3.0,7,Typ,0,0.0,Attchd,2003.0,2.0,2.0,545.0,3.0,2.0,0,68,0,0,0,0,NoFence,0,3,2006,WD,Normal,207000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
120,RM,43.0,3940,NoAlley,3.0,Lvl,Inside,2.0,Blmngtn,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,24.0,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1087.0,1.0,0.0,306.0,1393.0,4.0,Y,4.0,1576,0,0,1576,1.0,0.0,2,0,2,1,3.0,7,Typ,1,3.0,Attchd,2004.0,2.0,3.0,668.0,3.0,2.0,143,20,0,0,0,0,NoFence,0,5,2008,WD,Normal,219990,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
80,RL,73.0,9802,NoAlley,3.0,Lvl,Inside,2.0,Timber,Norm,1Fam,SLvl,5,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,2.0,2.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,352.0,352.0,3.0,Y,4.0,712,730,0,1442,0.0,0.0,2,1,3,1,2.0,6,Typ,0,0.0,BuiltIn,2007.0,3.0,2.0,400.0,3.0,2.0,100,0,0,0,0,0,NoFence,0,4,2008,WD,Normal,172500,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,64.0,31220,NoAlley,2.0,Bnk,FR2,2.0,Gilbert,Feedr,1Fam,1Story,6,2,1952,1952,Hip,BrkFace,BrkFace,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1632.0,1632.0,2.0,Y,3.0,1474,0,0,1474,0.0,0.0,1,0,3,1,2.0,7,Min2,2,4.0,Attchd,1952.0,1.0,2.0,495.0,3.0,2.0,0,0,144,0,0,0,NoFence,750,5,2008,WD,Normal,115000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
60,RL,73.0,7472,NoAlley,2.0,Lvl,CulDSac,2.0,NAmes,Norm,1Fam,2Story,7,9,1972,2004,Gable,HdBoard,HdBoard,BrkFace,138.0,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,626.0,1.0,0.0,99.0,725.0,3.0,Y,4.0,725,754,0,1479,1.0,0.0,1,1,4,1,3.0,7,Typ,0,0.0,Attchd,1972.0,3.0,2.0,484.0,3.0,2.0,0,32,0,0,0,0,NoFence,0,6,2007,WD,Normal,184000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
30,RM,90.0,8100,Pave,3.0,Lvl,Inside,2.0,OldTown,Norm,1Fam,1Story,5,6,1948,1973,Gable,VinylSd,VinylSd,None,0.0,2.0,2.0,BrkTil,3.0,3.0,1.0,3.0,338.0,1.0,0.0,1221.0,1559.0,3.0,Y,4.0,1559,0,0,1559,1.0,0.0,1,0,2,1,2.0,5,Min2,0,0.0,Detchd,1948.0,1.0,2.0,812.0,3.0,2.0,0,116,230,0,0,0,GdWo,0,6,2007,COD,Normal,153500,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,85.0,7777,NoAlley,2.0,Lvl,Inside,2.0,Timber,Norm,1Fam,1Story,6,5,1996,1996,Gable,VinylSd,VinylSd,BrkFace,203.0,3.0,2.0,PConc,5.0,3.0,1.0,1.0,0.0,1.0,0.0,1491.0,1491.0,4.0,Y,4.0,1491,0,0,1491,0.0,0.0,2,0,3,1,2.0,7,Typ,1,3.0,Attchd,1996.0,3.0,2.0,571.0,3.0,2.0,0,35,0,0,0,0,NoFence,0,11,2007,WD,Normal,178000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,67.0,16285,NoAlley,1.0,Lvl,Inside,2.0,CollgCr,Norm,1Fam,1Story,7,5,2001,2002,Gable,VinylSd,VinylSd,None,0.0,3.0,2.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1413.0,1413.0,4.0,Y,4.0,1430,0,0,1430,0.0,0.0,2,0,3,1,3.0,6,Typ,0,0.0,Attchd,2001.0,2.0,2.0,605.0,3.0,2.0,0,33,0,0,0,0,NoFence,0,6,2009,WD,Normal,187100,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
160,FV,24.0,2645,Pave,3.0,Lvl,Inside,2.0,Somerst,Norm,Twnhs,2Story,8,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,456.0,3.0,2.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,776.0,776.0,4.0,Y,4.0,764,677,0,1441,0.0,0.0,2,1,2,1,3.0,5,Typ,0,0.0,Detchd,1999.0,1.0,2.0,492.0,3.0,2.0,206,0,0,0,0,0,NoFence,0,11,2007,WD,Normal,174000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,85.0,15428,NoAlley,3.0,Lvl,Inside,2.0,NAmes,Norm,1Fam,1Story,5,6,1951,1991,Hip,MetalSd,MetalSd,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,741.0,1.0,0.0,143.0,884.0,4.0,Y,4.0,884,0,0,884,1.0,0.0,1,0,2,1,2.0,4,Typ,0,0.0,Attchd,1951.0,3.0,1.0,270.0,3.0,2.0,0,0,0,0,195,0,NoFence,0,6,2006,WD,Normal,142000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
60,FV,65.0,8125,NoAlley,3.0,Lvl,Inside,2.0,Somerst,Norm,1Fam,2Story,7,5,2006,2007,Gable,CemntBd,CmentBd,Stone,100.0,3.0,2.0,PConc,4.0,3.0,1.0,6.0,812.0,1.0,0.0,280.0,1092.0,4.0,Y,4.0,1112,438,0,1550,1.0,0.0,2,0,2,1,3.0,7,Typ,0,0.0,Attchd,2007.0,3.0,2.0,438.0,3.0,2.0,0,168,0,0,0,0,NoFence,0,10,2009,WD,Normal,241000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,77.0,11422,NoAlley,2.0,Lvl,Inside,2.0,CollgCr,Norm,1Fam,1Story,8,5,2007,2008,Hip,VinylSd,VinylSd,Stone,352.0,3.0,2.0,PConc,5.0,3.0,3.0,6.0,1359.0,1.0,0.0,479.0,1838.0,4.0,Y,4.0,1838,0,0,1838,1.0,0.0,2,0,3,1,3.0,7,Typ,2,4.0,Attchd,2007.0,2.0,2.0,524.0,3.0,2.0,154,222,0,0,0,0,NoFence,0,4,2009,WD,Normal,272500,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,80.0,8000,NoAlley,3.0,Lvl,Inside,2.0,NAmes,Norm,1Fam,1Story,5,5,1960,1960,Hip,BrkFace,BrkFace,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,1098.0,3.0,154.0,125.0,1377.0,2.0,Y,4.0,1377,0,0,1377,1.0,0.0,1,0,3,1,2.0,6,Typ,2,3.0,Attchd,1965.0,1.0,1.0,351.0,3.0,2.0,0,0,0,0,0,0,MnPrv,0,11,2007,WD,Normal,156500,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
50,RL,72.0,10632,NoAlley,2.0,Lvl,Inside,2.0,ClearCr,Norm,1Fam,1.5Fin,5,3,1917,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,BrkTil,4.0,2.0,1.0,1.0,0.0,1.0,0.0,689.0,689.0,3.0,N,4.0,725,499,0,1224,0.0,0.0,1,1,3,1,0.0,6,Mod,0,0.0,Detchd,1917.0,1.0,1.0,180.0,2.0,0.0,0,0,248,0,0,0,NoFence,0,1,2010,COD,Normal,107500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60,RL,64.0,13006,NoAlley,2.0,Lvl,Corner,2.0,Gilbert,Norm,1Fam,2Story,7,5,1997,1997,Gable,HdBoard,HdBoard,BrkFace,285.0,2.0,2.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,964.0,964.0,3.0,Y,4.0,993,1243,0,2236,0.0,0.0,2,1,4,1,3.0,8,Typ,1,3.0,BuiltIn,1997.0,3.0,2.0,642.0,3.0,2.0,0,0,0,0,0,0,NoFence,0,11,2006,WD,Normal,222000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
50,RL,53.0,5362,NoAlley,3.0,Lvl,Corner,2.0,Crawfor,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,Wd Sdng,Wd Shng,None,0.0,2.0,2.0,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,661.0,661.0,4.0,Y,4.0,661,589,0,1250,0.0,0.0,2,0,3,1,2.0,8,Typ,1,4.0,Detchd,1985.0,1.0,2.0,552.0,3.0,2.0,242,0,81,0,0,0,NoFence,0,11,2007,WD,Normal,139000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
120,RL,90.0,3136,NoAlley,2.0,Lvl,Corner,2.0,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,163.0,3.0,2.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1405.0,1405.0,4.0,Y,4.0,1405,0,0,1405,0.0,0.0,2,0,2,1,3.0,6,Typ,1,4.0,Attchd,2003.0,2.0,2.0,478.0,3.0,2.0,148,36,0,0,0,0,NoFence,0,3,2006,WD,Normal,171750,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
60,RL,80.0,8800,NoAlley,3.0,Lvl,Inside,2.0,NAmes,Norm,1Fam,2Story,6,7,1964,1997,Gable,MetalSd,MetalSd,BrkFace,306.0,2.0,3.0,CBlock,3.0,3.0,1.0,5.0,414.0,1.0,0.0,431.0,845.0,4.0,Y,4.0,845,1309,0,2154,0.0,0.0,2,1,5,1,2.0,8,Typ,1,4.0,Attchd,1964.0,2.0,2.0,539.0,3.0,2.0,0,0,0,0,161,0,MnPrv,0,7,2007,WD,Normal,224500,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
160,RM,21.0,1680,NoAlley,3.0,Lvl,Inside,2.0,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,504.0,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,254.0,1.0,0.0,229.0,483.0,2.0,Y,4.0,483,504,0,987,1.0,0.0,1,1,2,1,2.0,5,Typ,0,0.0,Detchd,1973.0,1.0,1.0,264.0,3.0,2.0,0,0,0,0,0,0,NoFence,0,7,2009,WD,Normal,111000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,FV,60.0,7200,Pave,3.0,Lvl,Inside,2.0,Somerst,Norm,1Fam,1Story,6,5,2006,2006,Gable,VinylSd,VinylSd,Stone,68.0,3.0,2.0,PConc,4.0,3.0,1.0,6.0,905.0,1.0,0.0,357.0,1262.0,3.0,Y,4.0,1262,0,0,1262,0.0,0.0,2,0,2,1,3.0,5,Typ,0,0.0,Attchd,2006.0,3.0,2.0,572.0,3.0,2.0,0,120,0,0,0,0,NoFence,0,5,2006,New,Partial,185000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
